Gene	Condition1	Condition2	State
SULT1A2	2.278497	1.6473271	unchanging
SULT1A4	3.5900831	3.5371442	unchanging
SULT1B1	-3.680861	-3.592139	unchanging
SUMO1	6.620889	6.392754	unchanging
SUMO2	8.456629	8.369632	unchanging
SUN2	5.5426044	5.4516478	unchanging
SUOX	4.6999607	4.6366796	unchanging
SURF6	4.157643	4.0834265	unchanging
SUSD4	2.8634596	3.0192957	unchanging
SUSD5	3.8634596	3.8817923	unchanging
SV2C	3.291321	1.9861289	unchanging
SVEP1	0.27849698	-1.8551732	unchanging
SVOP	-3.680861	-3.592139	unchanging
SYCE2	1.3780327	1.2037203	unchanging
SYCP2L	1.3291231	0.8817923	unchanging
SYNGAP1	3.6609669	3.678805	unchanging
SYNGR2	5.6004252	5.6942906	unchanging
SYNGR3	1.4253385	1.9174162	unchanging
SYNJ1	4.252502	4.167195	unchanging
SYNJ2-IT1	-3.680861	-3.592139	unchanging
SYNPR-AS1	-3.680861	-3.592139	unchanging
SYNRG	6.289724	6.223422	unchanging
SYS1-DBNDD2	4.085852	4.23229	unchanging
SYT4	-3.680861	-3.592139	unchanging
SYTL2	2.329123	4.7197356	up
SZT2	4.3166323	4.3412237	unchanging
TAAR8	-3.680861	-3.592139	unchanging
TAB3-AS1	-3.680861	-3.4401355	unchanging
TAC3	-3.528858	-3.592139	unchanging
TAC4	-3.680861	-3.592139	unchanging
TADA1	3.7565444	4.0028076	unchanging
TAF12	4.335328	4.0912457	unchanging
TAF15	7.5080023	7.2629023	unchanging
TAF1C	3.6999607	3.5932872	unchanging
TAF1D	5.245929	5.6499767	unchanging
TAF4	4.4767666	4.253351	unchanging
TAGAP	-3.680861	-3.592139	unchanging
TAGLN	3.72853	6.035598	up
TAGLN2	6.2623053	6.313081	unchanging
TAGLN3	-2.528858	-3.4401355	unchanging
TANC1	7.332229	7.112533	unchanging
TAP1	-3.528858	-0.63278085	unchanging
TAP2	-3.680861	-1.8551732	unchanging
TARM1	-3.680861	-3.592139	unchanging
TAS2R31	-3.528858	-1.8551732	unchanging
TAS2R40	-3.680861	-3.592139	unchanging
TAZ	2.8634596	2.8636448	unchanging
TBC1D17	3.651051	3.3927543	unchanging
TBC1D20	5.067332	4.881792	unchanging
TBC1D22B	4.3780327	3.9777164	unchanging
TBC1D24	2.8461814	3.2322898	unchanging
TBC1D9	4.685461	5.639349	up
TBC1D9B	6.332229	6.3346515	unchanging
TBCB	4.219335	4.6526213	unchanging
TBCCD1	4.7238073	4.5428576	unchanging
TBCD	6.0466814	5.8148932	unchanging
TBL1XR1-AS1	-3.680861	-3.592139	unchanging
TBX1	-3.528858	-1.4401357	unchanging
TBX2	0.55860496	1.5598643	unchanging
TBX3	-3.680861	-1.4401357	unchanging
TCAP	-0.5288579	-3.592139	unchanging
TCEAL3	3.651051	3.6473272	unchanging
TCEANC2	3.8720214	3.5140605	unchanging
TCF12	7.0428944	6.8254795	unchanging
TCF23	-3.680861	-3.592139	unchanging
TCL1B	3.802059	0.5598642	down
TCL6	2.5372312	-0.44013572	down
TCP1	7.52031	7.469007	unchanging
TCP10L	-2.528858	-3.592139	unchanging
TCP10L2	-3.680861	-3.592139	unchanging
TDO2	-3.528858	-3.592139	unchanging
TDRD1	-1.9438953	-0.85517323	unchanging
TEAD4	3.4823694	4.0517173	unchanging
TEC	2.5372312	2.4425075	unchanging
TECPR2	4.199063	4.0597105	unchanging
TECTA	-0.3589329	-0.63278085	unchanging
TERF1	5.304032	5.249862	unchanging
TERT	-3.528858	-3.4401355	unchanging
TESK2	3.2260296	3.1745741	unchanging
TET2	6.040998	6.2375836	unchanging
TEX13A	-3.680861	-3.592139	unchanging
TEX14	-1.2069298	-0.44013572	unchanging
TEX15	2.994704	3.099023	unchanging
TEX19	-0.9438953	-0.44013572	unchanging
TEX22	1.3780327	0.9521816	unchanging
TEX261	6.5625772	6.6526213	unchanging
TEX28	-3.680861	-3.592139	unchanging
TFAP4	2.7749228	2.466755	unchanging
TFB2M	3.49351	3.9861288	unchanging
TFCP2	6.1293535	5.875014	unchanging
TFCP2L1	3.7095468	3.2463648	unchanging
TFDP3	-0.3589329	0.36721915	unchanging
TFEB	0.47114208	1.0834262	unchanging
TFF1	-3.680861	4.840635	up
TFF2	-3.680861	-3.592139	unchanging
TFPI2	3.9140856	2.8997142	down
TG	-3.680861	-3.592139	unchanging
TGFA	5.448422	4.803038	unchanging
TGFA-IT1	-3.680861	-3.592139	unchanging
TGFB3	3.1149983	3.2037203	unchanging
TGFBRAP1	4.914086	4.973492	unchanging
TGIF2LY	-3.680861	-3.592139	unchanging
TGM3	-1.528858	-1.4401357	unchanging
TH1L	6.0199637	6.150451	unchanging
THAP11	4.636049	4.849883	unchanging
THAP6	3.9549577	3.6151464	unchanging
THBS1	5.7862916	8.526009	up
THBS3	2.278497	2.1448267	unchanging
THEM5	-2.528858	-1.4401357	unchanging
THNSL1	4.033385	4.0597105	unchanging
THOC6	3.1990626	2.9349036	unchanging
TIAL1	6.3415065	6.3591456	unchanging
TIGD4	-1.9438953	-3.4401355	unchanging
TIGD6	2.9468756	2.8817923	unchanging
TIMM17B	2.994704	2.6891472	unchanging
TIMMDC1	5.096851	5.200109	unchanging
TIMP3	-1.528858	3.6473272	up
TJP3	4.7885547	4.598783	unchanging
TKTL1	-3.680861	-2.4401357	unchanging
TLR3	-3.680861	-3.4401355	unchanging
TLR9	-3.680861	-2.4401357	unchanging
TLX3	0.93057376	0.46675485	unchanging
TM2D3	5.025731	4.9986563	unchanging
TMBIM6	10.323769	10.017502	unchanging
TMC4	4.278497	3.8817923	unchanging
TMCC3	2.828694	2.2322896	unchanging
TMCO4	4.359885	4.159777	unchanging
TMCO6	2.278497	2.2322896	unchanging
TMED7-TICAM2	5.1004987	5.189221	unchanging
TMEM106A	-0.5288579	1.3147516	unchanging
TMEM111	4.454136	4.5256486	unchanging
TMEM115	4.178501	3.807792	unchanging
TMEM119	-1.9438953	-3.4401355	unchanging
TMEM123	7.973477	7.9913616	unchanging
TMEM126B	4.84183	4.868203	unchanging
TMEM127	5.6927295	5.7146826	unchanging
TMEM132C	-3.680861	-3.592139	unchanging
TMEM135	4.590083	4.548549	unchanging
TMEM143	-0.06942624	0.36721915	unchanging
TMEM165	6.4907327	6.6219106	unchanging
TMEM174	-3.680861	-3.592139	unchanging
TMEM185A	3.5372312	3.9435685	unchanging
TMEM185B	4.6158004	4.7397733	unchanging
TMEM190	-3.680861	-3.592139	unchanging
TMEM199	4.5691743	4.4727535	unchanging
TMEM200B	2.0561047	2.341224	unchanging
TMEM215	-3.680861	-3.592139	unchanging
TMEM217	0.47114208	0.46675485	unchanging
TMEM236	-3.680861	-3.4401355	unchanging
TMEM25	3.8720214	4.3147516	unchanging
TMEM30B	6.444122	5.934904	unchanging
TMEM38B	5.3103456	5.383231	unchanging
TMEM39B	2.471142	2.6042583	unchanging
TMEM5	4.833086	4.952182	unchanging
TMEM51	1.9305737	2.260304	unchanging
TMEM66	6.67449	6.7741833	unchanging
TMEM78	-3.680861	-3.4401355	unchanging
TMEM8B	3.6310136	3.678805	unchanging
TMEM95	-3.680861	-3.592139	unchanging
TMEM97	6.8231854	6.7297893	unchanging
TMIGD2	-3.680861	-3.592139	unchanging
TMPO	9.531162	9.471631	unchanging
TMPRSS2	7.629121	5.4394474	down
TMPRSS5	-3.528858	-1.8551732	unchanging
TMPRSS7	-3.680861	-3.592139	unchanging
TMSB10	9.318982	8.842953	unchanging
TMTC2	4.974968	4.859072	unchanging
TNFAIP1	5.322891	5.249862	unchanging
TNFRSF10C	-1.2069298	0.46675485	unchanging
TNFRSF11B	1.2260296	0.46675485	unchanging
TNFRSF8	-3.680861	-3.592139	unchanging
TNFSF12-TNFSF13	3.025731	3.2180758	unchanging
TNFSF13B	-3.680861	-1.8551732	unchanging
TNIP1	4.537231	4.5256486	unchanging
TNKS2	7.1698465	6.696855	unchanging
TNNC1	1.6004251	3.788683	up
TNNI3	-0.5288579	-0.44013572	unchanging
TNRC6B	6.353785	6.3623805	unchanging
TOMM5	5.319765	5.3280487	unchanging
TOP1MT	3.265558	3.4053543	unchanging
TOP3B	3.265558	3.1448267	unchanging
TP53I11	4.7238073	4.334651	unchanging
TP53TG5	0.37803268	0.46675485	unchanging
TPM1	6.1819487	6.918515	unchanging
TPM4	7.95848	8.052218	unchanging
TPO	0.7930702	-1.8551732	unchanging
TPRG1	1.3780327	2.0192957	unchanging
TPRXL	-3.680861	-3.592139	unchanging
TPSD1	-3.680861	-3.592139	unchanging
TPTE2	-0.5288579	0.14482673	unchanging
TRA2B	7.5625772	7.6366796	unchanging
TRAF6	3.8889945	3.890781	unchanging
TRAIP	3.5796664	3.63668	unchanging
TRAJ43	-3.680861	-3.592139	unchanging
TRAJ47	-3.680861	-3.592139	unchanging
TRAJ7	-3.680861	-3.592139	unchanging
TRAPPC10	5.909934	5.7717524	unchanging
TRAPPC9	3.49351	3.8817923	unchanging
TRAT1	-3.680861	-3.592139	unchanging
TRAV10	-3.680861	-3.592139	unchanging
TRAV12-3	-3.680861	-3.592139	unchanging
TRAV17	-3.680861	-3.592139	unchanging
TRAV2	-3.680861	-3.592139	unchanging
TRAV39	-3.680861	-3.592139	unchanging
TRAV41	-3.680861	-3.592139	unchanging
TRAV8-3	-3.680861	-3.592139	unchanging
TRBJ2-2	-3.680861	-3.592139	unchanging
TRBV30	-3.680861	-3.592139	unchanging
TRBV6-5	-3.680861	-3.592139	unchanging
TRBV7-1	-3.680861	-3.592139	unchanging
TRDJ1	-3.680861	-3.592139	unchanging
TREML2	-3.680861	-3.592139	unchanging
TRGJP1	-3.680861	-3.592139	unchanging
TRGV10	-3.680861	-3.592139	unchanging
TRH	-3.680861	-3.592139	unchanging
TRHR	-3.680861	-0.85517323	unchanging
TRIM16	5.0747685	5.5542173	unchanging
TRIM2	9.425883	9.561273	unchanging
TRIM3	2.1715817	2.2037203	unchanging
TRIM37	6.0766215	6.804228	unchanging
TRIM46	-1.2069298	-0.63278085	unchanging
TRIM49L2	-2.528858	-2.4401357	unchanging
TRIM50	-3.528858	-3.4401355	unchanging
TRIM52	2.5372312	2.9521816	unchanging
TRIM59	6.9759607	7.098053	unchanging
TRIM61	-3.680861	-3.4401355	unchanging
TRIM62	2.7565444	2.788683	unchanging
TRIM73	0.17158182	0.64732707	unchanging
TRMT112	4.8720217	5.06369	unchanging
TRMT1L	4.341507	4.1297197	unchanging
TRMU	4.747267	4.6366796	unchanging
TRNAU1AP	4.157643	4.181916	unchanging
TRPC1	1.8974068	1.7693176	unchanging
TRPC4AP	6.3384204	6.2322893	unchanging
TRPC6	-0.20692979	-0.63278085	unchanging
TRPC7	-3.680861	-3.592139	unchanging
TRPM1	-3.680861	-3.4401355	unchanging
TRPM7	6.7355847	6.823133	unchanging
TSC22D4	2.7565444	2.8452666	unchanging
TSEN34	4.77035	4.6788054	unchanging
TSFM	4.7238073	4.6097126	unchanging
TSG101	5.2590446	5.1182847	unchanging
TSGA10	2.994704	2.8997142	unchanging
TSGA10IP	-3.680861	-3.592139	unchanging
TSHR	-3.680861	-3.592139	unchanging
TSKS	-3.680861	-3.592139	unchanging
TSLP	0.6410671	-0.44013572	unchanging
TSPAN12	5.2393265	5.6994157	unchanging
TSPAN14	6.1593924	5.954327	unchanging
TSPAN19	-1.9438953	-0.85517323	unchanging
TSPAN2	3.5900831	4.181916	unchanging
TSPAN4	2.6999607	3.0192957	unchanging
TSPY8	-3.680861	-3.592139	unchanging
TSPYL2	3.0103006	3.189221	unchanging
TSPYL5	-3.680861	2.3147516	up
TSR2	4.954958	4.863645	unchanging
TSSC1-IT1	-3.528858	-1.4401357	unchanging
TTC1	5.40778	5.294574	unchanging
TTC30A	5.454136	5.579455	unchanging
TTC31	2.994704	3.0834265	unchanging
TTC35	4.665899	4.502379	unchanging
TTC9C	3.316632	3.2463648	unchanging
TTLL1	2.1715817	1.0192958	unchanging
TTLL10	-3.528858	-2.4401357	unchanging
TTLL5	5.1819487	5.1144533	unchanging
TTLL9	-0.7215031	-3.4401355	unchanging
TTR	-3.680861	-3.592139	unchanging
TTTY16	-3.680861	-3.592139	unchanging
TTTY23	-3.680861	-3.592139	unchanging
TTTY3	-3.680861	-3.592139	unchanging
TTTY7B	-3.680861	-3.592139	unchanging
TTTY8	-3.680861	-3.592139	unchanging
TUBB	10.334554	10.116849	unchanging
TUBE1	3.504565	2.8636448	unchanging
TULP2	-3.680861	-3.592139	unchanging
TXLNG	4.471142	4.6788054	unchanging
TYROBP	-3.680861	-3.592139	unchanging
TYW5	3.4253385	3.807792	unchanging
U2AF1	5.707156	5.863645	unchanging
U47924.27	-1.528858	-0.63278085	unchanging
U73167.7	-1.2069298	-1.4401357	unchanging
UBA1	7.8937325	7.803038	unchanging
UBAC2	5.6999607	5.5766726	unchanging
UBAC2-IT1	-3.680861	-3.592139	unchanging
UBAP1	5.2226863	5.1335115	unchanging
UBE2E1-AS1	-3.680861	-2.4401357	unchanging
UBE2H	7.313493	7.0824456	unchanging
UBE2K	7.954454	7.865356	unchanging
UBE2R2	6.4121895	6.2498617	unchanging
UBE2W	5.799817	5.655261	unchanging
UBE3A	6.954958	6.8602166	unchanging
UBIAD1	4.178501	4.502379	unchanging
UBL7	4.322891	4.137293	unchanging
UBR1	4.733237	4.877277	unchanging
UBTD2	6.100498	5.967132	unchanging
UBXN6	4.914086	4.7297893	unchanging
UCK1	5.071055	4.952182	unchanging
UGGT2	5.304032	5.1634903	unchanging
UGP2	5.668359	5.5256486	unchanging
UGT1A9	-3.680861	-3.4401355	unchanging
UGT2B15	-3.680861	-1.4401357	unchanging
UGT2B7	-3.680861	-3.592139	unchanging
UIMC1	4.329123	4.1523213	unchanging
ULK2	4.665899	4.405354	unchanging
ULK3	3.9387476	3.9435685	unchanging
UMOD	-3.680861	-3.592139	unchanging
UMODL1	-3.528858	-3.592139	unchanging
UNC13A	1.6805955	2.114453	unchanging
UNC13B	5.8847704	5.8840446	unchanging
UNC5A	-3.680861	-3.592139	unchanging
UNC79	3.316632	1.4667549	down
UNC93A	1.278497	1.1448267	unchanging
UPP2-IT1	-3.680861	-3.592139	unchanging
UQCR11	4.651051	4.4486074	unchanging
USH1G	0.93057376	0.36721915	unchanging
USO1	6.658494	6.698136	unchanging
USP21	4.347659	4.27411	unchanging
USP28	5.5691743	5.3280487	unchanging
USP29	-3.680861	-3.592139	unchanging
USP35	2.3537853	2.466755	unchanging
USP42	4.5848846	4.1144533	unchanging
USP44	2.7190697	2.0517173	unchanging
USP6	2.4253385	3.0834265	unchanging
UTF1	-3.680861	-3.592139	unchanging
UTP6	4.510061	4.593287	unchanging
UTS2R	-3.680861	-3.4401355	unchanging
UTY	-2.528858	-3.592139	unchanging
VAC14	4.40778	4.5710917	unchanging
VAMP2	4.199063	4.0110755	unchanging
VAMP3	6.322891	6.13918	unchanging
VAPA	6.930574	6.7247715	unchanging
VAV2	3.784025	3.9174163	unchanging
VAV3	6.747267	5.347767	down
VBP1	6.1939497	6.1067586	unchanging
VCAN	5.867747	7.3967032	up
VCAN-AS1	1.6805955	3.3280487	up
VDAC1	6.9346666	6.846422	unchanging
VEGFB	5.2913213	5.1221066	unchanging
VGF	-3.680861	-3.4401355	unchanging
VGLL2	-3.528858	-3.4401355	unchanging
VHL	6.9367085	6.8336596	unchanging
VIM	4.3659596	3.8727472	unchanging
VLDLR	4.085852	3.788683	unchanging
VN1R1	-0.7215031	-0.27021074	unchanging
VPREB1	-3.680861	-3.592139	unchanging
VPS11	4.3780327	4.294574	unchanging
VPS13B	5.897407	6.06369	unchanging
VPS13C	6.7542305	6.9628763	unchanging
VPS25	4.733237	4.6683884	unchanging
VPS29	5.970988	5.7766104	unchanging
VPS33A	4.9264693	4.973492	unchanging
VPS37D	-0.7215031	-0.27021074	unchanging
VPS8	5.242632	5.23229	unchanging
VRK3	4.1004987	3.6042583	unchanging
VSIG10	5.5045652	5.6097126	unchanging
VSIG10L	1.3291231	0.9521816	unchanging
VSTM1	-3.680861	-3.592139	unchanging
VSTM2L	-3.680861	-3.592139	unchanging
VTN	-3.680861	-3.4401355	unchanging
VWA1	3.0103006	3.367219	unchanging
VWA5B2	0.27849698	0.36721915	unchanging
VWC2L-IT1	-3.680861	-3.592139	unchanging
WARS2-IT1	-3.528858	-3.592139	unchanging
WASF2	6.87841	6.6083508	unchanging
WASF3-AS1	-3.680861	-3.592139	unchanging
WASIR2	-3.528858	-1.4401357	unchanging
WBP2	5.874154	5.6813974	unchanging
WBSCR16	4.938748	4.863645	unchanging
WDFY3-AS1	0.8634595	0.7297893	unchanging
WDR11	6.372009	6.2498617	unchanging
WDR13	3.4136565	3.5140605	unchanging
WDR36	6.2126093	6.210916	unchanging
WDR37	4.322891	4.04368	unchanging
WDR44	4.4253387	4.253351	unchanging
WDR47	4.1715817	3.9607437	unchanging
WDR65	1.1149982	1.4667549	unchanging
WDR66	2.558605	2.3147516	unchanging
WDR74	3.341507	3.678805	unchanging
WDR78	2.9789367	2.647327	unchanging
WDR93	-0.5288579	-1.1182077	unchanging
WFDC5	-3.680861	-3.592139	unchanging
WHAMMP2	3.7472668	3.9777164	unchanging
WI2-2994D6.2	-3.680861	-3.592139	unchanging
WIPF2	6.2058516	5.9965754	unchanging
WIPF3	1.471142	0.8817923	unchanging
WIPI2	5.3959546	5.170889	unchanging
WNK2	5.404833	4.035598	down
WNK3	3.6805956	3.8544848	unchanging
WNT16	-3.680861	-3.592139	unchanging
WNT5A	3.7657628	1.6891472	down
WNT5B	-3.528858	-1.4401357	unchanging
WNT9A	1.9629952	1.9521816	unchanging
WRB	5.6903105	5.454682	unchanging
WWP2	5.067332	4.859072	unchanging
WWTR1	5.0064173	5.3147516	unchanging
WWTR1-AS1	-0.06942624	0.26030394	unchanging
XAGE1B	0.93057376	-2.4401357	unchanging
XAGE3	-3.680861	-3.592139	unchanging
XCL2	-3.680861	-3.592139	unchanging
XDH	-0.20692979	-0.27021074	unchanging
XIAP-AS1	-3.680861	-3.592139	unchanging
XIST	1.7190696	3.5140605	up
XKR3	-3.680861	-3.592139	unchanging
XKR6	-3.680861	-3.592139	unchanging
XPNPEP2	-3.680861	-3.592139	unchanging
XPNPEP3	6.071055	6.189221	unchanging
XPO5	6.0064178	6.05372	unchanging
XPR1	6.302449	6.282672	unchanging
XRCC4	3.025731	2.260304	unchanging
XRCC6BP1	2.79307	3.0517173	unchanging
XRN1	5.8698854	5.826651	unchanging
XXbac-B444P24.8	-3.680861	-3.592139	unchanging
XXbac-B476C20.14	-3.680861	-3.592139	unchanging
XXbac-BPG248L24.13	-3.680861	-3.592139	unchanging
XXbac-BPG249D20.9	-3.680861	-3.4401355	unchanging
XXbac-BPG27H4.8	-3.680861	-3.592139	unchanging
XXbac-BPG300A18.12	4.353785	4.360764	unchanging
XXbac-BPG300A18.13	2.025731	2.4425075	unchanging
XXbac-BPG308J9.3	-3.680861	-3.592139	unchanging
XXyac-YM21GA2.7	-3.680861	-3.592139	unchanging
XXyac-YR14BB7.1	-3.680861	-3.592139	unchanging
XXyac-YX60D10.1	-3.680861	-3.592139	unchanging
XXyac-YX65C7_A.3	-3.680861	-3.592139	unchanging
YEATS2-AS1	-0.5288579	-0.85517323	unchanging
YEATS4	5.037196	5.174574	unchanging
YPEL2	2.8461814	3.1745741	unchanging
YPEL3	1.5155362	1.6042583	unchanging
YTHDC1	6.2606754	6.210916	unchanging
YWHAB	8.193096	8.176872	unchanging
YWHAQ	8.828419	8.682368	unchanging
Z69666.2	-3.680861	-3.592139	unchanging
Z83851.1	-3.680861	-2.4401357	unchanging
ZBP1	-3.680861	-3.592139	unchanging
ZBTB16	-3.680861	-3.592139	unchanging
ZBTB20-AS3	-3.680861	-3.592139	unchanging
ZBTB32	-3.680861	-3.592139	unchanging
ZBTB40-IT1	-3.680861	-3.592139	unchanging
ZBTB48	2.7565444	2.647327	unchanging
ZBTB5	5.037196	4.7096114	unchanging
ZBTB7A	3.9305737	3.779033	unchanging
ZBTB7B	4.2260294	3.729789	unchanging
ZBTB8B	2.9629953	2.5598643	unchanging
ZC3H14	6.8879395	6.5140605	unchanging
ZC3H3	3.2525017	2.7297893	unchanging
ZC3H4	4.942817	4.956469	unchanging
ZC3H7B	6.078472	6.2979565	unchanging
ZC3H8	3.0103006	3.3280487	unchanging
ZC3HAV1L	3.3780327	3.4667547	unchanging
ZCCHC17	5.5978465	5.3214154	unchanging
ZCCHC4	3.341507	3.2322898	unchanging
ZDHHC13	4.81987	4.724771	unchanging
ZDHHC6	4.8548465	4.9130106	unchanging
ZEB2	-3.680861	-3.592139	unchanging
ZEB2-AS1	-3.680861	-3.592139	unchanging
ZFAND2B	2.7190697	2.647327	unchanging
ZFAND5	7.157643	6.919614	unchanging
ZFHX3	5.822081	6.0213437	unchanging
ZFP30	4.454136	4.62056	unchanging
ZFP36	2.3780327	2.260304	unchanging
ZFP64	4.078472	3.788683	unchanging
ZFPL1	3.1004987	3.4546819	unchanging
ZFX	5.620889	5.90416	unchanging
ZFX-AS1	-3.680861	-3.592139	unchanging
ZGLP1	-0.5288579	-1.1182077	unchanging
ZHX3	4.5209904	4.6473274	unchanging
ZIC5	4.2976904	3.817252	unchanging
ZIK1	-0.20692979	3.1297197	up
ZIM2	-3.680861	-3.592139	unchanging
ZKSCAN4	3.0409975	2.3927543	unchanging
ZMIZ1	5.278497	5.781451	unchanging
ZMIZ2	5.6708145	5.475744	unchanging
ZMYM2-IT1	-3.680861	-2.4401357	unchanging
ZMYND10-AS1	-0.5288579	-1.4401357	unchanging
ZNF107	5.0064173	5.1297197	unchanging
ZNF121	4.1293535	4.2672234	unchanging
ZNF135	0.99470407	1.3147516	unchanging
ZNF146	7.230198	7.208222	unchanging
ZNF155	2.9629953	2.9521816	unchanging
ZNF16	3.171582	3.0834265	unchanging
ZNF175	2.9629953	3.0192957	unchanging
ZNF197-AS1	-3.528858	-3.592139	unchanging
ZNF20	4.0180364	3.788683	unchanging
ZNF211	3.9057703	3.6259532	unchanging
ZNF215	2.3780327	2.417845	unchanging
ZNF222	0.8634595	1.8817922	unchanging
ZNF223	2.329123	2.260304	unchanging
ZNF226	4.620889	4.6526213	unchanging
ZNF23	2.448422	2.4906015	unchanging
ZNF232	3.5479577	3.6473272	unchanging
ZNF235	2.278497	2.4425075	unchanging
ZNF248	4.150622	3.817252	unchanging
ZNF250	3.9549577	3.9861288	unchanging
ZNF259	4.1149983	4.253351	unchanging
ZNF26	4.002524	3.969255	unchanging
ZNF319	2.7379286	2.5371442	unchanging
ZNF324	3.5691743	3.2741098	unchanging
ZNF32-AS1	1.1149982	1.3147516	unchanging
ZNF32-AS3	-3.680861	-3.592139	unchanging
ZNF331	3.8461814	3.8636448	unchanging
ZNF343	3.49351	3.3280487	unchanging
ZNF346-IT1	-3.528858	-2.4401357	unchanging
ZNF37A	5.118601	5.505308	unchanging
ZNF383	2.5155363	2.1448267	unchanging
ZNF385C	-0.5288579	-0.63278085	unchanging
ZNF385D-AS1	-3.680861	-3.592139	unchanging
ZNF398	5.063599	4.8125296	unchanging
ZNF404	-0.5288579	-0.27021074	unchanging
ZNF430	4.2126093	4.035598	unchanging
ZNF439	-0.06942624	-0.44013572	unchanging
ZNF449	3.49351	2.8997142	unchanging
ZNF460	3.085852	4.35428	up
ZNF480	4.4369264	4.5256486	unchanging
ZNF486	-3.680861	-1.8551732	unchanging
ZNF487P	1.7565442	1.7297893	unchanging
ZNF491	1.558605	1.5598643	unchanging
ZNF503	1.471142	0.5598642	unchanging
ZNF503-AS1	-3.680861	-3.592139	unchanging
ZNF506	3.4018793	3.6042583	unchanging
ZNF507	5.3166323	5.284378	unchanging
ZNF510	4.779481	4.890781	unchanging
ZNF512	5.448422	5.2809634	unchanging
ZNF512B	5.341507	5.308057	unchanging
ZNF521	-3.528858	-3.592139	unchanging
ZNF525	5.2024612	5.1067586	unchanging
ZNF526	2.994704	3.0028079	unchanging
ZNF529	4.40778	4.2809634	unchanging
ZNF536	-3.680861	-3.592139	unchanging
ZNF544	4.942817	4.8544846	unchanging
ZNF556	-3.528858	-3.4401355	unchanging
ZNF565	1.2260296	1.5140605	unchanging
ZNF569	3.5796664	3.6473272	unchanging
ZNF571	2.49351	2.1448267	unchanging
ZNF585B	3.0103006	2.788683	unchanging
ZNF599	1.278497	1.0192958	unchanging
ZNF607	4.2976904	3.8817923	unchanging
ZNF613	3.1293538	2.9521816	unchanging
ZNF619	2.471142	2.8452666	unchanging
ZNF622	3.6310136	3.779033	unchanging
ZNF626	-1.2069298	0.26030394	unchanging
ZNF641	5.192241	5.196489	unchanging
ZNF642	2.5155363	2.7496889	unchanging
ZNF652	6.2159758	6.411613	unchanging
ZNF671	2.6999607	2.7297893	unchanging
ZNF678	4.341507	4.3214154	unchanging
ZNF692	2.7749228	2.8636448	unchanging
ZNF700	4.341507	4.360764	unchanging
ZNF708	4.1077666	4.167195	unchanging
ZNF736	3.2525017	3.301331	unchanging
ZNF749	3.2525017	3.301331	unchanging
ZNF764	3.1576428	2.582232	unchanging
ZNF774	2.1149983	2.582232	unchanging
ZNF776	5.5559506	5.3864126	unchanging
ZNF782	2.8634596	2.9174163	unchanging
ZNF79	2.9140856	2.367219	unchanging
ZNF8	3.4369264	3.4425073	unchanging
ZNF804B	-3.680861	-2.4401357	unchanging
ZNF827	4.8805327	4.821959	unchanging
ZNF844	5.1888185	5.0069475	unchanging
ZNF845	4.57443	4.657896	unchanging
ZNF860	2.8974068	3.2877848	unchanging
ZNF90	5.658494	5.617856	unchanging
ZNHIT6	4.938748	5.04368	unchanging
ZNRD1-AS1	2.1149983	2.6891472	unchanging
ZPBP	-3.680861	-3.592139	unchanging
ZRSR1	1.641067	1.8077917	unchanging
ZSCAN23	0.17158182	0.14482673	unchanging
ZSCAN30	3.8720214	4.1523213	unchanging
ZW10	5.39892	5.2251997	unchanging
